"year" "statefip" "pop_nedus_stem_grad" "emp_nedus_stem_grad" "pop_nedus_stem_coll" "emp_nedus_stem_coll" "pop_edus_stem_grad" "emp_edus_stem_grad" "pop_edus_stem_coll" "emp_edus_stem_coll" "pop_nedus_grad" "pop_edus_grad" "pop_nedus_coll" "pop_edus_coll" "emp_nedus_grad" "emp_edus_grad" "emp_nedus_coll" "emp_edus_coll" "emp_native_coll" "emp_native_grad" "emp_immig_coll" "emp_immig_grad" "emp_total_coll" "emp_total_grad" "emp_native" "emp_immig" "emp_total" "pop_native_coll" "pop_native_grad" "pop_immig_coll" "pop_immig_grad" "pop_native" "pop_immig" "pop_total"
2009 44 0 0 689.9533 689.9533 620.161133333333 620.161133333333 1024.72736666667 1024.72736666667 4676.4424 4326.95123333333 11439.6198333333 9249.4263 2531.34533333333 3702.3142 6694.41773333333 6944.05873333333 128754.268233333 47425.7618333333 13638.4764666667 6233.65953333333 142392.7447 53659.4213666667 369661.158 59917.2787666667 429578.436766667 175536.929933333 65888.5154666667 20689.0461333333 9003.39363333333 587684.894433334 100186.1591 687871.053533334
2010 44 967.0364 967.0364 1108.0762 1108.0762 284.1281 136.043033333333 1087.01596666667 766.567 4133.5975 5878.8172 11039.6874666667 10965.6681666667 2829.65843333333 4119.25203333333 6103.9976 7857.90506666667 135055.547866667 50296.6575666666 13961.9026666667 6948.91046666667 149017.450533333 57245.5680333333 373354.0573 62229.5498 435583.6071 178854.289733333 64841.9768333333 22005.3556333333 10012.4147 589693.5183 100738.828666667 690432.346966667
2000 45 0 0 0 0 0 0 0 0 0 1178.28643333333 4294.18576666667 6526.715 0 1178.28643333333 3381.53 4289.3343 371612.207466667 101940.223633333 7670.8643 1178.28643333333 379283.071766667 103118.510066667 1649356.4539 30751.2497666667 1680107.70366667 493073.156733333 137134.209833333 10820.9007666667 1178.28643333333 2496149.1421 47504.4963333333 2543653.63843333
2001 45 0 0 0 0 0 0 0 0 1935.23933333333 1957.16076666667 9857.8454 8022.9384 0 0 4043.83703333333 4175.65543333333 370294.131 113161.763833333 8219.49246666667 0 378513.623466667 113161.763833333 1528953.21493333 51900.0952666667 1580853.3102 490250.519 156205.435633333 17880.7838 3892.4001 2435443.69943333 80819.0935333333 2516262.79296667
2002 45 1686.6035 1686.6035 5216.56856666667 5216.56856666667 0 0 0 0 4708.4256 2770.38953333333 14990.8936 5357.2416 2539.47346666667 1090.82256666667 9667.27116666667 3677.67463333333 381293.016866667 119996.8272 13344.9458 3630.29603333333 394637.962666667 123627.123233333 1543504.08633333 60920.8150333333 1604424.90136667 500004.5179 153037.883066667 20348.1352 7478.81513333333 2437861.14626667 84584.7857666667 2522445.93203333
2003 45 627.691433333333 627.691433333333 2266.04633333333 2266.04633333333 0 0 0 0 3793.09303333333 1295.4825 15792.5378 2690.9874 2194.37536666667 594.5643 11018.0980666667 594.5643 407546.539766667 115252.6748 11612.6623666667 2788.93966666667 419159.202133333 118041.614466667 1590782.21463333 64796.2219333333 1655578.43656667 547215.937266667 154885.777833333 18483.5252 5088.57553333333 2552028.21416667 91634.1125333333 2643662.3267
2004 45 959.121133333333 959.121133333333 2752.7309 2752.7309 0 0 0 0 6591.3594 3329.7269 22582.4887333333 8763.28226666667 5772.4213 3329.7269 15834.0051333333 6744.4675 403173.968633333 123171.792166667 22578.4726333333 9102.1482 425752.441266667 132273.940366667 1633482.08896667 69147.3702666667 1702629.45923333 544979.764466667 167554.899466667 31345.771 9921.0863 2600417.12436667 101913.324233333 2702330.4486
2005 45 0 0 664.682633333333 664.682633333333 1808.50526666667 1808.50526666667 1808.50526666667 1808.50526666667 6557.42583333333 5067.04833333333 12798.8651666667 10133.0578 3637.10626666667 4149.4202 9033.6167 6526.94063333333 417320.372533333 141535.3717 15560.5573333333 7786.52646666667 432880.929866667 149321.898166667 1639104.12363333 62635.6104666667 1701739.7341 569615.606733333 184129.7071 22931.9229666667 11624.4741666667 2647514.2143 96867.2389666667 2744381.45326667
2006 45 0 0 0 0 521.976533333333 521.976533333333 1242.657 1242.657 2279.30773333333 2673.58716666667 13308.4648 10351.0811333333 2279.30773333333 2002.05443333333 8094.029 8144.33116666667 429054.0297 123557.820766667 16238.3601666667 4281.36216666667 445292.389866667 127839.182933333 1654818.57333333 75319.0256666667 1730137.599 589125.7703 171733.086666667 23659.5459333333 4952.8949 2667256.54196667 121443.890933333 2788700.4329
2007 45 1706.25293333333 1706.25293333333 1706.25293333333 1706.25293333333 870.2111 0 870.2111 0 9723.06356666667 870.2111 18500.1316 8619.7262 8650.028 0 14352.0318333333 5558.89283333333 448674.334166666 140146.765 19910.9246666667 8650.028 468585.258833333 148796.793 1703775.09133333 96416.1164 1800191.20773333 599500.3912 185937.910666667 27119.8578 10593.2746666667 2691200.2511 144691.564166667 2835891.81526667
2008 45 1318.28706666667 1318.28706666667 1318.28706666667 1318.28706666667 1595.48196666667 1595.48196666667 2305.12553333333 2305.12553333333 9317.2957 2447.23476666667 24074.7856666667 7163.7289 6428.83283333333 2447.23476666667 14336.2902333333 6373.25873333333 436730.3127 141551.534933333 20709.5489666667 8876.0676 457439.861666667 150427.602533333 1647146.9089 79142.4357 1726289.3446 596834.536566667 181765.0562 31238.5145666667 11764.5304666667 2714394.1106 129406.871 2843800.9816
2009 45 0 0 1337.45316666667 1337.45316666667 942.350433333333 942.350433333333 942.350433333333 942.350433333333 7011.6359 7808.97773333333 21774.6954333333 16837.0068666667 5394.8789 6404.7318 13956.1074 10620.8345333333 428443.585433333 120306.9002 24576.9419333333 11799.6107 453020.527366667 132106.5109 1538175.31556667 71447.2408333333 1609622.5564 594615.109966667 164649.6976 38611.7023 14820.6136333333 2736383.20906667 119148.805966667 2855532.01503333
2010 45 672.935433333333 672.935433333333 1954.15033333333 1954.15033333333 0 0 0 0 8618.49943333333 5433.11036666667 23613.9954 13118.9064333333 5428.31346666667 3138.2387 12962.8599333333 8344.1045 436372.118333333 132826.876233333 21306.9644333333 8566.55216666667 457679.082766667 141393.4284 1570932.5414 76734.76 1647667.3014 602435.0436 180859.239533333 36732.9018333333 14051.6098 2769382.84433333 128924.059233333 2898306.90356667
2000 46 156.306466666667 0 156.306466666667 0 123.4966 123.4966 326.255533333333 326.255533333333 383.234533333333 968.623433333333 1043.71536666667 1432.8684 226.928066666667 784.2428 746.8955 987.001733333333 84092.6782666667 23174.5796 1733.89723333333 1011.17086666667 85826.5755 24185.7504666667 317076.1669 5644.26993333333 322720.436833333 107754.409466667 28530.2454333333 2476.58376666667 1351.85796666667 452306.624933333 8688.10613333333 460994.731066667
2001 46 0 0 0 0 0 0 0 0 379.022966666667 89.3771333333333 505.256966666667 364.635966666667 180.606966666667 89.3771333333333 180.606966666667 89.3771333333333 83959.8802 18731.7042666667 269.9841 269.9841 84229.8643 19001.6883666667 322262.242833333 5654.46063333333 327916.703466667 106312.9544 23645.3158 869.892933333333 468.4001 462983.997666667 7989.24503333333 470973.2427
2002 46 0 0 162.494566666667 162.494566666667 0 0 0 0 592.512633333333 200.8641 1609.8299 299.184933333333 592.512633333333 200.8641 1482.86803333333 200.8641 85327.7312333334 20719.1507 1683.73213333333 793.376733333333 87011.4633666667 21512.5274333333 331814.455433333 7872.6797 339687.135133333 107749.9247 25177.7881 1909.01483333333 793.376733333333 475071.295666667 10465.8221333333 485537.1178
2003 46 0 0 106.057333333333 106.057333333333 129.246966666667 129.246966666667 129.246966666667 129.246966666667 420.877166666667 807.2161 1107.92686666667 1697.68833333333 420.877166666667 620.9307 844.3894 1293.59006666667 81174.6603 20205.6427666667 2137.97946666667 1041.80786666667 83312.6397666667 21247.4506333333 333386.018366667 8758.02593333333 342144.0443 105468.466166667 25803.0622333333 2805.6152 1228.09326666667 472626.129666667 12719.2261666667 485345.355833333
2004 46 103.447133333333 103.447133333333 103.447133333333 103.447133333333 115.029766666667 115.029766666667 206.769833333333 206.769833333333 740.544633333333 555.4546 1748.7538 1710.98506666667 334.450466666667 348.2237 965.218366666667 1031.28886666667 82742.6116000001 20896.1512666667 1996.50723333333 682.674166666667 84739.1188333334 21578.8254333333 328638.093633334 7672.9388 336311.032433334 110609.238733333 27513.7769666667 3459.73886666667 1295.99923333333 470776.6494 11421.8201 482198.4695
2005 46 144.6321 144.6321 144.6321 144.6321 0 0 0 0 1218.05656666667 686.617866666667 2817.64666666667 1514.34063333333 1059.4955 598.0762 2286.41893333333 1261.32923333333 82621.9204666666 20384.7554666667 3547.74816666667 1657.5717 86169.6686333333 22042.3271666667 323261.7517 13357.2732333333 336619.024933333 107288.269966667 24673.1968 4331.9873 1904.67443333333 473600.8217 17266.8311666667 490867.652866667
2006 46 0 0 0 0 0 0 0 0 964.201333333333 130.977733333333 2883.7585 822.106766666667 795.189466666667 130.977733333333 2592.44786666667 822.106766666667 84942.2079333333 22146.562 3414.55463333333 926.1672 88356.7625666667 23072.7292 328068.754366667 12508.5745666667 340577.328933333 111840.2974 28727.4526333333 3705.86526666667 1095.17906666667 474170.9382 16223.3433333333 490394.281533333
2007 46 0 0 0 0 0 0 0 0 1477.1752 0 3233.25816666667 818.595433333333 1204.70683333333 0 2482.06543333333 512.389366666667 90038.4771000001 25164.4745666667 2994.4548 1204.70683333333 93032.9319000001 26369.1814 327469.679166667 11076.3221 338546.001266667 116540.9872 31137.197 4051.8536 1477.1752 469712.643466667 15920.1442 485632.787666667
2008 46 97.3819666666667 97.3819666666667 97.3819666666667 97.3819666666667 181.475233333333 181.475233333333 181.475233333333 181.475233333333 959.132166666667 773.8632 2823.07076666667 1768.00796666667 826.1264 472.869866666667 2231.70153333333 1172.99823333333 94812.3737666666 25992.6825666667 3404.69976666667 1298.99626666667 98217.0735333333 27291.6788333333 339396.406266666 12812.9945333333 352209.4008 121107.633066667 30485.9328 4591.07873333333 1732.99536666667 482335.259233333 18273.9398 500609.199033333
2009 46 613.6109 613.6109 731.188566666667 731.188566666667 374.4655 374.4655 374.4655 374.4655 1960.96736666667 817.2699 4323.29396666667 2534.82466666667 1631.47233333333 530.214333333333 3310.28533333333 1817.51046666667 86487.5851 20450.5137 5127.7958 2161.68666666667 91615.3809 22612.2003666667 324420.8602 14005.7992333333 338426.659433334 115313.687 26664.2664666667 6858.11863333333 2778.23726666667 487671.313433333 20255.6357666667 507926.9492
2010 46 159.656233333333 159.656233333333 260.347433333333 260.347433333333 0 0 0 0 2394.84096666667 558.7287 5211.45283333333 1523.90833333333 1307.99976666667 558.7287 3391.8769 1523.90833333333 91381.3133999999 20467.2719333333 4915.78523333333 1866.72846666667 96297.0986333332 22334.0004 322897.8831 15741.5827333333 338639.465833333 117160.280966667 27153.4839666667 6735.36116666667 2953.56966666667 495180.339766666 22157.9841 517338.323866666
2000 47 2608.49466666667 2608.49466666667 3617.18023333333 3617.18023333333 0 0 1379.49856666667 1379.49856666667 7594.87986666667 9231.53083333333 16357.713 20428.0090333333 6295.95253333333 5276.9038 13839.1277666667 10028.1183 524730.1366 179451.719633333 23867.2460666667 11572.8563333333 548597.382666666 191024.575966667 2307315.4035 65524.2512666667 2372839.65476667 686447.021933333 228808.669566667 36785.7220333333 16826.4107 3596913.02343333 94394.9790333333 3691308.00246667
2001 47 4017.63946666667 4017.63946666667 5206.00913333333 5206.00913333333 0 0 0 0 18556.5217333333 6233.49833333333 29994.0656333333 10759.9135666667 15120.9881333333 6233.49833333333 24390.5526333333 7202.19976666667 563407.7744 173915.062833333 31592.7524 21354.4864666667 595000.5268 195269.5493 2295529.4349 102925.122566667 2398454.55746667 720316.5201 221710.8792 40753.9792 24790.0200666667 3609381.828 150079.649666667 3759461.47766667
2002 47 4797.21493333333 4797.21493333333 4797.21493333333 4797.21493333333 1087.71366666667 1087.71366666667 2513.73986666667 1087.71366666667 15556.9105666667 5143.46013333333 36192.8811 11955.4027666667 10580.6927 4111.68893333333 23936.8782 7054.757 550033.807366667 165207.550666667 30991.6352 14692.3816333333 581025.442566667 179899.9323 2306762.5122 102042.0328 2408804.545 744302.0424 226877.440333333 48148.2838666667 20700.3707 3655957.3792 170440.901433333 3826398.28063333
2003 47 2584.24193333333 2584.24193333333 3818.83556666667 3818.83556666667 1179.34316666667 1179.34316666667 2474.3381 2474.3381 18391.2167333333 7661.09403333333 48207.7706 14170.1626666667 12088.9852 5540.86686666667 30459.703 6835.8618 597489.971933333 175225.0706 37295.5648 17629.8520666667 634785.536733333 192854.922666667 2216957.36673333 114127.398166667 2331084.7649 829566.566633333 233614.8862 62377.9332666667 26052.3107666667 3672768.8267 177857.051766667 3850625.87846667
2004 47 1152.99 1152.99 1152.99 1152.99 1289.29346666667 1289.29346666667 2623.73046666667 2623.73046666667 17778.9694666667 10160.7515 37174.7542666667 18378.3174333333 15534.3439 7121.69403333333 27507.9933666667 10544.4634666667 619303.084933333 172299.2638 38052.4568333333 22656.0379333333 657355.541766667 194955.301733333 2265244.3647 119677.604533333 2384921.96923333 814209.067133333 225166.847266667 55553.0717 27939.7209666667 3720679.3999 187455.194833333 3908134.59473333
2005 47 945.3026 945.3026 2120.55343333333 2120.55343333333 1193.8594 1193.8594 1193.8594 1193.8594 12240.8224666667 7679.47966666667 24994.4495 14644.8899666667 10308.5735333333 4643.72703333333 19268.3068666667 11609.1373333333 565507.024533333 162595.5244 30877.4442 14952.3005666667 596384.468733334 177547.824966667 2211811.87716667 114368.716133333 2326180.5933 775700.3329 212853.114933333 39639.3394666667 19920.3021333333 3651164.19363333 204016.157533333 3855180.35116667
2006 47 0 0 1184.1813 1184.1813 2436.3306 2436.3306 2436.3306 2436.3306 13188.3143666667 3507.82253333333 24519.6502333333 9063.108 11183.7664666667 3507.82253333333 18665.2973333333 8242.00963333333 606062.817233333 174384.8716 26907.3069666667 14691.589 632970.1242 189076.4606 2304431.8355 169165.2337 2473597.0692 828876.453333333 238689.205433333 33582.7582333333 16696.1369 3711520.73473333 230848.0983 3942368.83303333
2007 47 877.4867 877.4867 877.4867 877.4867 1128.19776666667 1128.19776666667 3835.94153333333 3835.94153333333 14525.5788333333 7842.85266666667 31577.281 15291.956 9311.7168 7842.85266666667 20402.4658333333 13279.9759 641758.608933333 178069.5074 33682.4417333333 17154.5694666667 675441.050666666 195224.076866667 2329327.33476667 163495.8669 2492823.20166667 864756.1282 241273.0748 46869.237 22368.4315 3727528.4664 246214.836366667 3973743.30276667
2008 47 0 0 0 0 0 0 1254.5579 1254.5579 5463.7965 4807.49086666667 28777.2024666667 13563.0071333333 4552.16663333333 4807.49086666667 18360.0175333333 12372.7116333333 652527.621466667 207241.369433333 30732.7291666667 9359.6575 683260.350633334 216601.026933333 2295984.56336667 154149.4428 2450134.00616667 870408.9039 272591.7125 42340.2096 10271.2873666667 3797216.50546667 222749.818133333 4019966.3236
2009 47 1471.54746666667 1471.54746666667 1471.54746666667 1471.54746666667 0 0 1473.35863333333 1473.35863333333 11779.5503666667 6949.4785 35572.9544 14895.6331333333 8307.74173333333 5968.0549 21240.5934333333 11764.7995 638140.9967 213214.600933333 33005.3929333333 14275.7966333333 671146.389633333 227490.397566667 2180440.1831 131300.2413 2311740.4244 891100.838033333 288096.783433334 50468.5875333333 18729.0288666667 3766126.1069 241433.5321 4007559.639
2010 47 3875.3822 3875.3822 5214.52666666667 5214.52666666667 1831.1727 1831.1727 2808.2688 2808.2688 17392.6043666667 10556.6434333333 45931.4304 17958.0265 13048.0391666667 6592.92693333333 29670.1673 13994.31 669630.9692 205146.0819 43664.4773 19640.9661 713295.4465 224787.048 2227790.9714 158112.7918 2385903.7632 908646.035 267630.2797 63889.4569 27949.2478 3805307.58633333 254739.166233333 4060046.75256667
2000 48 8157.32986666667 8157.32986666667 21056.3225 21056.3225 15615.2884666667 14230.0727666667 25857.7554666667 24472.5397666667 76444.5415 70677.2421333333 250765.408466667 140835.597566667 46765.7011 51811.6010333333 155220.5882 105881.029233333 1856049.42893333 529497.175333333 261101.617433333 98577.3021333333 2117151.04636666 628074.477466666 7239444.5222 1432650.4829 8672095.0051 2475097.344 695165.986833333 391601.006033333 147121.783633333 10900912.9735333 2294064.88703333 13194977.8605667
2001 48 17804.2645333333 16696.9658 38962.1894 36641.4857 11200.0353666667 7202.07706666667 23712.1333333333 18461.0854666667 111602.885333333 66142.9785 293843.67 175424.0576 75890.4655333333 32312.7258 190386.757666667 114073.8504 1823046.0551 482330.390000001 304460.608066667 108203.191333333 2127506.66316667 590533.581333334 7074374.87803333 1630075.27686667 8704450.1549 2429135.37073334 634046.195533334 469267.7276 177745.863833333 10681350.1269667 2662459.82693333 13343809.9539
2002 48 16749.3239666667 15688.4754666667 30414.2181333333 26397.7391 3941.18926666667 3941.18926666667 12608.0613666667 9215.2325 121856.972966667 66651.2717666667 336816.596566667 173445.267833333 83429.2197 42499.8169333333 205063.768166667 114341.248533333 1827952.13913333 451600.162333333 319405.0167 125929.036633333 2147357.15583333 577529.198966667 7071134.07003334 1553322.234 8624456.30403334 2476335.84933333 639342.779666667 510261.8644 188508.244733333 10883096.5913667 2607680.58943333 13490777.1808
2003 48 21905.1578333333 20866.0849666667 33033.4362 31994.3633333333 3719.5908 3719.5908 9572.02816666667 6966.5529 100948.7131 76450.7604666667 310361.162566667 178968.454833333 70087.1631 49750.1002333333 210381.438266667 111317.357066667 1896219.2784 488138.5125 321698.795333333 119837.263333333 2217918.07373333 607975.775833333 7141213.0997 1721474.03676667 8862687.13646667 2614031.97423333 680071.522 489329.6174 177399.473566667 11217164.8240667 2845599.10146667 14062763.9255333
2004 48 26116.6379 22440.2015 41738.4109666667 38061.9745666667 6528.29013333333 6528.29013333333 12485.8349 12485.8349 106223.069433333 66327.0232666667 299402.726866667 174901.057033333 69093.6382 50408.1443666667 189251.0273 121803.643866667 1908966.07706667 524527.448866666 311054.671166667 119501.782566667 2220020.74823333 644029.231433333 7131680.68906667 1733751.06033333 8865431.7494 2597558.80523333 735862.699866666 474303.7839 172550.0927 11399197.1295667 2812410.58736667 14211607.7169333
2005 48 25338.9433 21107.6673333333 39866.6795333333 33032.9238 11454.3535 10008.3393 16479.3624 15033.3482 119692.903933333 63621.2232333333 301193.8594 173564.754533333 85108.3414333333 43063.5437 205500.725033333 128760.485233333 1990686.48246667 548933.465133333 334261.210266667 128171.885133333 2324947.69273333 677105.350266666 7452413.57013333 1783692.26556667 9236105.8357 2704684.37676666 779185.486766666 474758.613933333 183314.127166667 11809194.0724667 2759491.30416667 14568685.3766333
2006 48 15621.1878333333 13162.7255333333 34885.7692 31152.7984666667 8389.0995 8389.0995 18698.3081333333 18698.3081333333 109658.392533333 97689.6151666667 327949.789166667 225521.0459 72596.7423333333 76060.4407666667 227966.138533333 173751.940633333 2118385.5186 582747.960666667 401718.079166667 148657.1831 2520103.59776667 731405.143766667 7603204.43243334 1891943.144 9495147.57643333 2826727.45003333 795961.688633334 553470.835066667 207348.0077 11946093.6363667 2923035.4159 14869129.0522667
2007 48 10471.7147333333 10471.7147333333 28170.4801666667 28170.4801666667 9726.0219 9726.0219 15298.7750666667 15298.7750666667 105851.8615 115489.1776 355203.883233333 221284.330666667 79705.1192 82433.4801 223259.25 157513.2955 2131778.73176667 555696.088533333 380772.5455 162138.5993 2512551.27726667 717834.687833333 7716415.8515 1923256.67433333 9639672.52583333 2887577.20243333 757644.428233333 576488.2139 221341.0391 12003349.0174333 3089660.94943333 15093009.9668667
2008 48 13388.4490666667 12016.7429 33191.4143 30565.1791 27393.4798333333 25255.3380333333 32773.6433666667 30635.5015666667 112865.330833333 111041.832366667 365928.554666667 226432.944233333 81764.2892333333 86040.4239 240514.188666667 170060.7657 2199395.4234 585874.0536 410574.954366667 167804.713133333 2609970.37776666 753678.766733333 7711586.3543 1972762.19546667 9684348.54976666 2877782.9553 756440.888433333 592361.4989 223907.1632 12138655.4673 3233274.6513 15371930.1186
2009 48 22054.4085333333 20936.9062666667 41606.1611333333 39171.8942 29972.5343333333 29972.5343333333 39195.7648666667 39195.7648666667 147495.1274 119611.7786 403970.356966667 235597.594 108128.1146 92098.5867333333 274103.3639 177584.883366667 2212319.05063333 593227.144333333 451688.247266666 200226.701333333 2664007.2979 793453.845666666 7633072.4697 1992342.8652 9625415.3349 2974440.4084 805831.727333333 639567.950966666 267106.906 12345240.9375667 3270110.8257 15615351.7632667
2010 48 11269.2323 11269.2323 25091.3407333333 25091.3407333333 14343.6607333333 14343.6607333333 25015.6978 23670.5923333333 132821.617933333 105445.553166667 394484.7059 238713.325933333 95084.7404 79722.5714666667 249582.017666667 169817.490366667 2279266.21586666 650318.561333333 419399.508033333 174807.311866667 2698665.7239 825125.8732 7710888.5486 2003479.0085 9714367.5571 3047357.8017 863425.609866666 633198.031833333 238267.1711 12533077.5982667 3330201.61456667 15863279.2128333
2000 49 1593.52376666667 1593.52376666667 2473.62126666667 2473.62126666667 0 0 405.4163 405.4163 5811.6583 2681.931 16304.9943 7476.218 4565.76376666667 2169.4382 11917.4640333333 4736.30586666667 219212.565566667 67276.0813333333 16653.7699 6735.20196666667 235866.335466667 74011.2833 865910.4085 85835.8312333333 951746.239733333 301478.497466667 91668.0802666667 23781.2123 8493.5893 1281820.58363333 121167.360133333 1402987.94376667
2001 49 1341.2197 1341.2197 3159.5177 3159.5177 0 0 411.867833333333 411.867833333333 4258.69256666667 802.441466666667 17640.6414666667 9066.63386666667 3012.68406666667 802.441466666667 12225.1837 6616.59693333333 210081.7765 64885.3768333334 18841.7806333333 3815.12553333333 228923.557133333 68700.5023666667 862727.276866667 88004.3616 950731.638466667 289349.358033333 84777.2293 26707.2753333333 5061.13403333333 1273700.1444 134719.717566667 1408419.86196667
2002 49 457.9936 0 457.9936 0 368.202566666667 368.202566666667 682.4901 682.4901 4538.39406666667 2963.99816666667 17776.2685666667 9722.1644 2694.29346666667 2963.99816666667 11769.7770333333 7536.6889 190585.545633333 49523.2277666667 19306.4659333333 5658.29163333333 209892.011566667 55181.5194 846723.450766666 103017.3159 949740.766666666 273379.7068 71178.9735 27498.4329666667 7502.39223333333 1274208.66356667 154720.1177 1428928.78126667
2003 49 1068.14856666667 689.698333333333 1670.85903333333 1292.4088 325.1602 325.1602 1381.49566666667 1381.49566666667 6367.0673 5286.0546 19051.2216666667 9443.67876666667 4614.57653333333 4622.02756666667 12088.4501666667 7493.48176666667 207865.787933333 55750.5568333334 19581.9319333333 9236.6041 227447.719866667 64987.1609333334 907189.7149 91841.4716666666 999031.186566667 291609.961233333 79026.9833666667 28494.9004333333 11653.1219 1359304.05026667 137364.052766667 1496668.10303333
2004 49 672.709633333333 672.709633333333 672.709633333333 672.709633333333 635.400133333333 635.400133333333 1352.12503333333 1352.12503333333 5078.48786666667 3342.7787 15370.3812333333 7682.27366666667 3393.88086666667 3342.7787 10329.7716333333 4518.913 243318.782766667 70121.9657333333 14848.6846333333 6736.65956666667 258167.4674 76858.6253 891823.300666667 91967.5243 983790.824966667 336271.0761 92847.6510666666 23052.6549 8421.26656666667 1355234.8356 136948.7516 1492183.5872
2005 49 0 0 373.6472 373.6472 2185.31093333333 2185.31093333333 2533.29006666667 2533.29006666667 3194.89573333333 4347.12026666667 14018.7794666667 10818.0378333333 2287.17573333333 3573.33226666667 8025.10563333333 8319.12093333333 232406.119433333 72118.0284666667 16344.2265666667 5860.508 248750.346 77978.5364666667 913794.838733333 106494.638433333 1020289.47716667 330849.822033333 91827.2656333334 24836.8173 7542.016 1381144.67533333 152293.185933333 1533437.86126667
2006 49 983.991033333333 983.991033333333 983.991033333333 983.991033333333 840.221566666667 840.221566666667 1627.15523333333 1627.15523333333 4597.81726666667 5612.94433333333 17506.5921333333 14158.5711333333 4124.2546 3972.8365 12768.7224666667 10042.1537 239405.056633333 64726.3848999999 22810.8761666667 8097.0911 262215.9328 72823.476 972843.586366666 122542.269733333 1095385.8561 332839.115633333 88998.1274 31665.1632666667 10210.7616 1430839.62693333 173741.847633333 1604581.47456667
2007 49 2155.27983333333 2155.27983333333 3192.16426666667 3192.16426666667 624.139133333333 624.139133333333 2092.9149 2092.9149 6335.4063 8769.56976666667 23752.6168 17608.962 4855.7861 7388.09846666667 16613.4226666667 13608.0690333333 245758.302633333 69999.4650666666 30221.4917 12243.8845666667 275979.794333333 82243.3496333333 995512.3454 129136.520533333 1124648.86593333 352782.7428 101000.2428 41361.5788 15104.9760666667 1468138.0305 185223.561666667 1653361.59216667
2008 49 0 0 1634.26546666667 1634.26546666667 0 0 0 0 7094.6068 4737.66823333333 23446.8110666667 13483.2618666667 4258.58563333333 3437.146 15027.5438333333 9482.99013333333 261589.833233333 76364.8853 24510.5339666667 7695.73163333333 286100.3672 84060.6169333333 1016423.88566667 125218.960766667 1141642.84643333 381407.215733333 107939.2827 36930.0729333333 11832.2750333333 1530579.6047 178489.0482 1709068.6529
2009 49 0 0 379.652966666667 379.652966666667 488.539833333333 488.539833333333 488.539833333333 488.539833333333 5841.65666666667 2625.81563333333 19497.0408 8238.21386666667 3824.58526666667 2132.33476666667 13311.7261333333 6751.4524 275616.277233333 78267.0560666667 20063.1785333333 5956.92003333333 295679.455766667 84223.9761 989503.3903 109433.8144 1098937.2047 394777.6738 102856.553133333 27735.2546666667 8467.4723 1581293.21936667 171169.633933333 1752462.8533
2010 49 2376.97153333333 1889.0667 4788.72046666667 3847.58236666667 565.438566666667 565.438566666667 565.438566666667 565.438566666667 9252.19796666667 3628.98196666667 25273.0398666667 10586.6348666667 6273.39283333333 1901.8525 18241.9650333333 4600.1196 259050.738666667 80356.7403 22842.0846333333 8175.24533333333 281892.8233 88531.9856333333 971389.347433333 124349.2256 1095738.57303333 375921.9997 108148.875033333 35859.6747333333 12881.1799333333 1574409.21323333 191817.1618 1766226.37503333
2000 50 320.594666666667 320.594666666667 657.163933333333 657.163933333333 0 0 0 0 1194.4643 1069.74556666667 3267.16993333333 1966.4195 883.372733333333 532.703366666667 2675.71343333333 1219.69653333333 70512.8157000001 22850.0322 3895.40996666667 1416.0761 74408.2256666667 24266.1083 258914.125033333 7967.35703333333 266881.482066667 103890.102733333 33639.4795333333 5233.58943333333 2264.20986666667 386632.441 12475.9323 399108.3733
2001 50 460.5815 267.003533333333 650.805433333333 457.227466666667 105.5765 105.5765 105.5765 105.5765 1186.1586 874.249633333333 2495.12486666667 2629.3174 692.214533333333 750.784033333333 1348.9257 1570.19493333333 76482.6952666666 28197.0903 2919.12063333333 1442.99856666667 79401.8159 29640.0888666667 265534.965833333 9039.039 274574.004833333 106088.343366667 37489.8068333333 5124.44226666667 2060.40823333333 391000.954233333 14665.7231666667 405666.6774
2002 50 127.808166666667 0 346.333166666667 118.107066666667 593.539966666667 593.539966666667 730.8761 593.539966666667 1114.9546 1626.4923 3229.07946666667 2543.9743 691.037666666667 1439.185 1922.49073333333 1908.5471 84120.3255666666 26986.8999333333 3831.03783333333 2130.22266666667 87951.3634 29117.1226 271372.218333333 9067.8342 280440.052533333 114949.583666667 36774.5546 5773.05376666667 2741.4469 408368.8535 14998.359 423367.2125
2003 50 204.7435 204.7435 600.9489 600.9489 560.679233333333 560.679233333333 667.160033333333 667.160033333333 1133.72646666667 1570.49896666667 3818.38873333333 2723.43243333333 904.9851 1445.5826 2283.49543333333 2340.35106666667 85497.0484666667 25691.4004666667 4623.8465 2350.5677 90120.8949666667 28041.9681666667 261384.5051 9023.1062 270407.6113 118774.991866667 35896.1661666667 6541.82116666667 2704.22543333333 399254.6684 14586.8382 413841.5066
2004 50 75.1629333333333 0 379.140633333333 303.9777 295.117766666667 295.117766666667 376.743466666667 376.743466666667 1541.31186666667 804.751133333333 4251.24123333333 1601.48036666667 1062.2106 701.8646 2116.73173333333 1321.57776666667 93293.5993666667 29781.8719333333 3438.3095 1764.0752 96731.9088666667 31545.9471333333 271303.511633333 8194.16403333333 279497.675666667 121596.9002 39597.8962333333 5852.7216 2346.063 399184.972433333 14152.8906333333 413337.863066667
